gap_type,alpha,xmin_s,xmin_h
within_session,3.416123,444.000000,0.123333
within_session,2.188903,17580.000000,4.883333
within_session,4.665256,32945.000000,9.151389
within_session,5.051033,4401.000000,1.222500
within_session,2.529910,19514.000000,5.420556
within_session,4.919693,16334.000000,4.537222
within_session,1.665425,130.000000,0.036111
within_session,3.604159,9075.000000,2.520833
within_session,4.121507,452.000000,0.125556
within_session,1.534877,89.000000,0.024722
within_session,1.850087,779.000000,0.216389
within_session,1.442411,77.000000,0.021389
within_session,2.956093,4936.000000,1.371111
within_session,1.457849,124.000000,0.034444
within_session,2.994875,251.000000,0.069722
within_session,13.557320,2924.000000,0.812222
within_session,2.290798,11237.000000,3.121389
within_session,4.489274,771.000000,0.214167
within_session,1.543063,42.000000,0.011667
within_session,1.639531,184.000000,0.051111
within_session,2.713041,660.000000,0.183333
within_session,1.381174,105.000000,0.029167
within_session,2.470129,9099.000000,2.527500
within_session,1.971259,108.000000,0.030000
within_session,1.492606,164.000000,0.045556
within_session,3.264301,225.000000,0.062500
within_session,3.334394,23421.000000,6.505833
within_session,2.535839,331.000000,0.091944
within_session,3.335566,11936.000000,3.315556
within_session,1.290244,81.000000,0.022500
within_session,7.282795,27788.000000,7.718889
within_session,1.848769,7071.000000,1.964167
within_session,1.579014,387.000000,0.107500
within_session,2.829283,4777.000000,1.326944
within_session,2.623267,301.000000,0.083611
within_session,3.474484,3958.000000,1.099444
within_session,1.393162,166.000000,0.046111
within_session,3.163201,50336.000000,13.982222
within_session,2.544229,717.000000,0.199167
within_session,3.377829,9590.000000,2.663889
within_session,1.785036,3337.000000,0.926944
within_session,5.002794,43489.000000,12.080278
within_session,1.288322,89.000000,0.024722
within_session,1.283938,23.000000,0.006389
within_session,2.133942,58.000000,0.016111
within_session,1.414529,36.000000,0.010000
within_session,8.364205,68641.000000,19.066944
within_session,2.417288,12938.000000,3.593889
within_session,1.418415,369.000000,0.102500
within_session,2.873669,18.000000,0.005000
within_session,1.545932,107.000000,0.029722
within_session,2.069269,754.000000,0.209444
within_session,6.519930,119.000000,0.033056
within_session,2.188932,2090.000000,0.580556
within_session,2.307748,3310.000000,0.919444
within_session,1.642373,5421.000000,1.505833
within_session,1.286378,11.000000,0.003056
within_session,2.620204,121.000000,0.033611
within_session,1.790151,91.000000,0.025278
within_session,1.261984,31.000000,0.008611
within_session,2.732349,1412.000000,0.392222
within_session,3.964278,10300.000000,2.861111
within_session,4.057928,310.000000,0.086111
within_session,4.512945,60169.000000,16.713611
within_session,2.509078,1429.000000,0.396944
within_session,3.334021,5549.000000,1.541389
within_session,2.629303,1926.000000,0.535000
within_session,2.270776,3342.000000,0.928333
within_session,2.276011,5095.000000,1.415278
within_session,1.402149,354.000000,0.098333
within_session,1.627368,2104.000000,0.584444
within_session,2.152523,1993.000000,0.553611
within_session,5.890875,159.000000,0.044167
within_session,2.805595,369.000000,0.102500
within_session,2.122221,626.000000,0.173889
within_session,3.087067,2758.000000,0.766111
within_session,3.503299,467.000000,0.129722
within_session,1.539104,65.000000,0.018056
within_session,2.576844,2782.000000,0.772778
within_session,1.430472,134.000000,0.037222
within_session,1.330664,70.000000,0.019444
within_session,4.316793,12228.000000,3.396667
within_session,1.836122,898.000000,0.249444
within_session,1.348638,206.000000,0.057222
within_session,1.717966,574.000000,0.159444
within_session,4.441083,39497.000000,10.971389
within_session,5.876670,4017.000000,1.115833
within_session,4.147828,14070.000000,3.908333
within_session,1.971769,327.000000,0.090833
within_session,3.651493,54.000000,0.015000
within_session,1.315650,45.000000,0.012500
within_session,2.227761,8207.000000,2.279722
within_session,1.577039,168.000000,0.046667
within_session,2.148859,82.000000,0.022778
within_session,2.363985,6600.000000,1.833333
within_session,2.050141,219.000000,0.060833
within_session,1.900687,129.000000,0.035833
within_session,2.961300,9775.000000,2.715278
within_session,2.501940,187.000000,0.051944
within_session,1.830420,2332.000000,0.647778
within_session,2.036879,5566.000000,1.546111
within_session,1.990753,615.000000,0.170833
within_session,3.366941,44250.000000,12.291667
within_session,1.662031,4563.000000,1.267500
within_session,1.976676,1281.000000,0.355833
within_session,5.796121,9595.000000,2.665278
within_session,1.532169,1210.000000,0.336111
within_session,3.960836,33695.000000,9.359722
within_session,3.032917,81.000000,0.022500
within_session,1.466272,77.000000,0.021389
within_session,4.319721,58701.000000,16.305833
within_session,1.479609,151.000000,0.041944
within_session,3.033239,6902.000000,1.917222
within_session,1.611808,128.000000,0.035556
within_session,3.569905,29.000000,0.008056
within_session,2.067109,966.000000,0.268333
within_session,3.344368,3827.000000,1.063056
within_session,1.529730,123.000000,0.034167
within_session,2.048097,12505.000000,3.473611
within_session,5.515719,3054.000000,0.848333
within_session,2.182288,185.000000,0.051389
within_session,1.475963,576.000000,0.160000
within_session,2.163838,769.000000,0.213611
within_session,2.549700,13716.000000,3.810000
within_session,3.297636,367.000000,0.101944
within_session,1.299617,13.000000,0.003611
within_session,2.234158,2027.000000,0.563056
within_session,3.609701,2423.000000,0.673056
within_session,3.985355,6330.000000,1.758333
within_session,1.518710,70.000000,0.019444
within_session,8.692652,949.000000,0.263611
within_session,2.131515,7892.000000,2.192222
within_session,4.708373,5963.000000,1.656389
within_session,2.956374,531.000000,0.147500
within_session,4.947142,519.000000,0.144167
within_session,1.712951,176.000000,0.048889
within_session,1.651925,86.000000,0.023889
within_session,1.494002,45.000000,0.012500
within_session,3.360046,11.000000,0.003056
within_session,2.783507,17793.000000,4.942500
within_session,6.108134,76432.000000,21.231111
within_session,1.872921,8292.000000,2.303333
within_session,2.065772,137.000000,0.038056
within_session,5.453947,2459.000000,0.683056
within_session,4.801282,7044.000000,1.956667
within_session,1.952518,4313.000000,1.198056
within_session,2.027695,1787.000000,0.496389
within_session,3.181345,46.000000,0.012778
within_session,7.822385,9429.000000,2.619167
within_session,3.226325,425.000000,0.118056
within_session,1.520193,35.000000,0.009722
within_session,2.448546,272.000000,0.075556
within_session,2.588641,6419.000000,1.783056
within_session,1.402705,308.000000,0.085556
within_session,19.537258,1761.000000,0.489167
within_session,2.054384,5811.000000,1.614167
within_session,2.488520,738.000000,0.205000
within_session,2.787500,148.000000,0.041111
within_session,2.037610,5.000000,0.001389
within_session,4.587473,1411.000000,0.391944
within_session,3.221253,3415.000000,0.948611
within_session,1.339320,245.000000,0.068056
within_session,1.707588,114.000000,0.031667
within_session,1.307633,54.000000,0.015000
within_session,7.326586,644.000000,0.178889
within_session,2.829133,55160.000000,15.322222
within_session,1.733305,228.000000,0.063333
within_session,5.055164,12120.000000,3.366667
within_session,4.457236,34666.000000,9.629444
within_session,1.624828,43.000000,0.011944
within_session,2.866226,191.000000,0.053056
within_session,5.906780,3849.000000,1.069167
within_session,3.338142,12.000000,0.003333
within_session,3.940574,6295.000000,1.748611
within_session,1.406428,162.000000,0.045000
within_session,1.836629,723.000000,0.200833
within_session,3.008178,481.000000,0.133611
within_session,3.108344,513.000000,0.142500
within_session,1.441916,367.000000,0.101944
within_session,2.152376,8.000000,0.002222
within_session,2.294732,1459.000000,0.405278
within_session,3.433558,6.000000,0.001667
within_session,3.858464,53315.000000,14.809722
within_session,1.554095,2294.000000,0.637222
within_session,1.495711,212.000000,0.058889
within_session,1.998766,9154.000000,2.542778
within_session,2.672417,774.000000,0.215000
within_session,1.751832,1123.000000,0.311944
within_session,1.956305,206.000000,0.057222
within_session,1.996484,17.000000,0.004722
within_session,10.715601,1163.000000,0.323056
within_session,2.262621,2142.000000,0.595000
within_session,3.735097,46010.000000,12.780556
within_session,1.416114,87.000000,0.024167
within_session,2.751900,20432.000000,5.675556
within_session,1.752931,154.000000,0.042778
within_session,2.473419,200.000000,0.055556
within_session,2.491803,1553.000000,0.431389
within_session,1.506467,45.000000,0.012500
within_session,3.401462,210.000000,0.058333
within_session,6.581588,3992.000000,1.108889
within_session,1.315124,35.000000,0.009722
within_session,1.296296,19.000000,0.005278
within_session,3.130662,329.000000,0.091389
within_session,3.152008,34316.000000,9.532222
within_session,1.416005,75.000000,0.020833
within_session,5.594713,883.000000,0.245278
within_session,2.454342,348.000000,0.096667
within_session,1.687059,9.000000,0.002500
within_session,2.100771,2702.000000,0.750556
within_session,2.529845,4431.000000,1.230833
within_session,1.814692,239.000000,0.066389
within_session,2.516120,129.000000,0.035833
within_session,3.161543,24.000000,0.006667
within_session,2.160250,410.000000,0.113889
within_session,2.264977,2003.000000,0.556389
within_session,4.033204,5581.000000,1.550278
within_session,3.019809,8092.000000,2.247778
within_session,2.539939,176.000000,0.048889
within_session,5.201786,39949.000000,11.096944
within_session,4.026117,300.000000,0.083333
within_session,2.730877,11943.000000,3.317500
within_session,1.568170,68.000000,0.018889
within_session,1.570806,86.000000,0.023889
within_session,3.562829,3717.000000,1.032500
within_session,1.393437,52.000000,0.014444
within_session,2.117712,2109.000000,0.585833
within_session,24.600546,1297.000000,0.360278
within_session,4.555528,44214.000000,12.281667
within_session,1.317816,51.000000,0.014167
within_session,2.472414,4628.000000,1.285556
within_session,2.967121,2054.000000,0.570556
within_session,6.425090,55814.000000,15.503889
within_session,3.385718,17580.000000,4.883333
within_session,2.550143,174.000000,0.048333
within_session,1.667361,1808.000000,0.502222
within_session,1.439570,33.000000,0.009167
within_session,1.856212,223.000000,0.061944
within_session,1.256320,25.000000,0.006944
within_session,4.872590,35499.000000,9.860833
within_session,2.252096,88.000000,0.024444
within_session,5.888378,766.000000,0.212778
within_session,1.831010,2380.000000,0.661111
within_session,6.441324,240.000000,0.066667
within_session,1.904624,13.000000,0.003611
within_session,1.367098,1.000000,0.000278
within_session,3.988731,4220.000000,1.172222
within_session,2.038821,4221.000000,1.172500
within_session,1.200424,5.000000,0.001389
within_session,2.321048,2660.000000,0.738889
within_session,3.461505,4409.000000,1.224722
within_session,1.973046,1112.000000,0.308889
within_session,45.575687,4400.000000,1.222222
within_session,1.434039,5.000000,0.001389
within_session,1.382297,124.000000,0.034444
within_session,1.626835,111.000000,0.030833
within_session,1.618028,438.000000,0.121667
within_session,2.732787,32786.000000,9.107222
within_session,1.296790,31.000000,0.008611
within_session,2.477371,119.000000,0.033056
within_session,2.344259,1965.000000,0.545833
within_session,4.262773,304.000000,0.084444
within_session,1.739704,259.000000,0.071944
within_session,3.684322,28092.000000,7.803333
within_session,1.611544,1161.000000,0.322500
within_session,2.720881,225.000000,0.062500
within_session,1.709643,126.000000,0.035000
within_session,1.304921,25.000000,0.006944
within_session,2.232527,3763.000000,1.045278
within_session,1.251087,21.000000,0.005833
within_session,1.510416,93.000000,0.025833
within_session,2.024042,209.000000,0.058056
within_session,1.569475,161.000000,0.044722
within_session,1.621703,109.000000,0.030278
within_session,2.311902,6858.000000,1.905000
within_session,1.349612,33.000000,0.009167
within_session,5.762820,62.000000,0.017222
within_session,1.453975,111.000000,0.030833
within_session,2.379752,652.000000,0.181111
within_session,4.456489,93.000000,0.025833
within_session,1.677346,227.000000,0.063056
within_session,5.072857,57133.000000,15.870278
within_session,1.271716,32.000000,0.008889
within_session,1.716354,82.000000,0.022778
within_session,2.689214,21753.000000,6.042500
within_session,1.913009,91.000000,0.025278
within_session,1.207273,7.000000,0.001944
within_session,1.935396,90.000000,0.025000
within_session,3.110671,79.000000,0.021944
within_session,4.053425,206.000000,0.057222
within_session,3.845767,4002.000000,1.111667
within_session,1.247239,30.000000,0.008333
within_session,2.785840,244.000000,0.067778
within_session,1.640933,48.000000,0.013333
within_session,3.286551,13036.000000,3.621111
